selected_index,dataset_split,camera,video_file,episode_index,frame_index,timestamp_seconds,source_frame,output_file,selection_reason,notes
512,short,head_left,file-002.mp4,879,51740,1724.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000879_frame051740_t1724667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000879_frame051740_t1724667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118273; brightness=0.587714; contrast=0.149912; edge_density=0.123125; sharpness=0.003412
513,short,head_left,file-002.mp4,881,52060,1735.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000881_frame052060_t1735333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000881_frame052060_t1735333.jpg,stratified_coverage,hard_score=0.115374; brightness=0.579536; contrast=0.155861; edge_density=0.122135; sharpness=0.003631
514,short,head_left,file-002.mp4,883,52540,1751.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000883_frame052540_t1751333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000883_frame052540_t1751333.jpg,stratified_coverage,hard_score=0.111819; brightness=0.573359; contrast=0.155121; edge_density=0.121198; sharpness=0.003621
515,short,head_left,file-002.mp4,884,52700,1756.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000884_frame052700_t1756667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000884_frame052700_t1756667.jpg,stratified_coverage,hard_score=0.116823; brightness=0.574272; contrast=0.158373; edge_density=0.133646; sharpness=0.003612
516,short,head_left,file-002.mp4,886,53020,1767.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000886_frame053020_t1767333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000886_frame053020_t1767333.jpg,stratified_coverage,hard_score=0.116004; brightness=0.578752; contrast=0.159388; edge_density=0.122604; sharpness=0.003763
517,short,head_left,file-002.mp4,888,53500,1783.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000888_frame053500_t1783333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000888_frame053500_t1783333.jpg,stratified_coverage,hard_score=0.112795; brightness=0.566508; contrast=0.162849; edge_density=0.129427; sharpness=0.003860
518,short,head_left,file-002.mp4,889,53580,1786.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000889_frame053580_t1786000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000889_frame053580_t1786000.jpg,stratified_coverage,hard_score=0.116738; brightness=0.580800; contrast=0.158913; edge_density=0.122031; sharpness=0.003850
519,short,head_left,file-002.mp4,890,53900,1796.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000890_frame053900_t1796667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000890_frame053900_t1796667.jpg,stratified_coverage,hard_score=0.113043; brightness=0.583173; contrast=0.149263; edge_density=0.113802; sharpness=0.003348
520,short,head_left,file-002.mp4,893,54390,1813.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000893_frame054390_t1813000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000893_frame054390_t1813000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119641; brightness=0.583591; contrast=0.155133; edge_density=0.130208; sharpness=0.003774
521,short,head_left,file-002.mp4,895,54870,1829.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000895_frame054870_t1829000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000895_frame054870_t1829000.jpg,stratified_coverage,hard_score=0.114268; brightness=0.577973; contrast=0.155691; edge_density=0.121198; sharpness=0.003646
522,short,head_left,file-002.mp4,897,55110,1837.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000897_frame055110_t1837000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000897_frame055110_t1837000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117652; brightness=0.582468; contrast=0.158608; edge_density=0.122552; sharpness=0.003870
523,short,head_left,file-002.mp4,898,55350,1845.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000898_frame055350_t1845000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000898_frame055350_t1845000.jpg,stratified_coverage,hard_score=0.113294; brightness=0.574991; contrast=0.157506; edge_density=0.121406; sharpness=0.003540
524,short,head_left,file-002.mp4,900,55750,1858.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000900_frame055750_t1858333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000900_frame055750_t1858333.jpg,stratified_coverage,hard_score=0.111116; brightness=0.573997; contrast=0.155470; edge_density=0.117500; sharpness=0.003469
525,short,head_left,file-002.mp4,902,56070,1869.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000902_frame056070_t1869000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000902_frame056070_t1869000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117767; brightness=0.582731; contrast=0.158231; edge_density=0.122813; sharpness=0.003796
526,short,head_left,file-002.mp4,902,56230,1874.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000902_frame056230_t1874333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000902_frame056230_t1874333.jpg,stratified_coverage,hard_score=0.112068; brightness=0.581734; contrast=0.149241; edge_density=0.112969; sharpness=0.003407
527,short,head_left,file-002.mp4,905,56710,1890.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000905_frame056710_t1890333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000905_frame056710_t1890333.jpg,stratified_coverage,hard_score=0.113902; brightness=0.580254; contrast=0.153287; edge_density=0.118177; sharpness=0.003484
528,short,head_left,file-002.mp4,907,57030,1901.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000907_frame057030_t1901000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000907_frame057030_t1901000.jpg,stratified_coverage,hard_score=0.117067; brightness=0.583025; contrast=0.157217; edge_density=0.120833; sharpness=0.003637
529,short,head_left,file-002.mp4,907,57190,1906.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000907_frame057190_t1906333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000907_frame057190_t1906333.jpg,stratified_coverage,hard_score=0.111548; brightness=0.581429; contrast=0.148461; edge_density=0.112396; sharpness=0.003270
530,short,head_left,file-002.mp4,909,57590,1919.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000909_frame057590_t1919667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000909_frame057590_t1919667.jpg,stratified_coverage,hard_score=0.111455; brightness=0.587016; contrast=0.145225; edge_density=0.105469; sharpness=0.003039
531,short,head_left,file-002.mp4,911,57910,1930.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000911_frame057910_t1930333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000911_frame057910_t1930333.jpg,stratified_coverage,hard_score=0.116698; brightness=0.585050; contrast=0.150131; edge_density=0.122135; sharpness=0.003465
532,short,head_left,file-002.mp4,912,57990,1933.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000912_frame057990_t1933000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000912_frame057990_t1933000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117313; brightness=0.583746; contrast=0.156635; edge_density=0.120938; sharpness=0.003699
533,short,head_left,file-002.mp4,912,58070,1935.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000912_frame058070_t1935667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000912_frame058070_t1935667.jpg,stratified_coverage,hard_score=0.112646; brightness=0.577205; contrast=0.153236; edge_density=0.119115; sharpness=0.003498
534,short,head_left,file-002.mp4,914,58550,1951.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000914_frame058550_t1951667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file002_episode000914_frame058550_t1951667.jpg,stratified_coverage,hard_score=0.112322; brightness=0.586363; contrast=0.146563; edge_density=0.108333; sharpness=0.003209
535,short,head_left,file-003.mp4,917,480,16.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000917_frame000480_t016000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file003_episode000917_frame000480_t016000.jpg,stratified_coverage,hard_score=0.111914; brightness=0.575231; contrast=0.154380; edge_density=0.119010; sharpness=0.003420
536,short,head_left,file-003.mp4,922,1370,45.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000922_frame001370_t045667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file003_episode000922_frame001370_t045667.jpg,stratified_coverage,hard_score=0.113555; brightness=0.568866; contrast=0.165986; edge_density=0.125417; sharpness=0.003755
537,short,head_left,file-003.mp4,924,1770,59.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000924_frame001770_t059000.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file003_episode000924_frame001770_t059000.jpg,stratified_coverage,hard_score=0.116772; brightness=0.584418; contrast=0.152314; edge_density=0.121615; sharpness=0.003588
538,short,head_left,file-003.mp4,924,1850,61.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000924_frame001850_t061667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file003_episode000924_frame001850_t061667.jpg,stratified_coverage,hard_score=0.116019; brightness=0.582380; contrast=0.154066; edge_density=0.121042; sharpness=0.003508
539,short,head_left,file-003.mp4,927,2330,77.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000927_frame002330_t077667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file003_episode000927_frame002330_t077667.jpg,stratified_coverage,hard_score=0.113279; brightness=0.568205; contrast=0.166769; edge_density=0.124948; sharpness=0.003819
540,short,head_left,file-003.mp4,929,2810,93.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000929_frame002810_t093667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file003_episode000929_frame002810_t093667.jpg,stratified_coverage,hard_score=0.111855; brightness=0.573019; contrast=0.155506; edge_density=0.121563; sharpness=0.003611
541,short,head_left,file-003.mp4,930,2890,96.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000930_frame002890_t096333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file003_episode000930_frame002890_t096333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117571; brightness=0.583119; contrast=0.156486; edge_density=0.122969; sharpness=0.003718
542,short,head_left,file-003.mp4,932,3290,109.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000932_frame003290_t109667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file003_episode000932_frame003290_t109667.jpg,stratified_coverage,hard_score=0.115265; brightness=0.582867; contrast=0.152827; edge_density=0.118750; sharpness=0.003597
543,short,head_left,file-003.mp4,932,3370,112.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000932_frame003370_t112333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file003_episode000932_frame003370_t112333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117900; brightness=0.582778; contrast=0.155731; edge_density=0.125260; sharpness=0.003564
544,short,head_left,file-003.mp4,934,3700,123.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000934_frame003700_t123333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file003_episode000934_frame003700_t123333.jpg,stratified_coverage,hard_score=0.112446; brightness=0.574380; contrast=0.155398; edge_density=0.121354; sharpness=0.003661
545,short,head_left,file-003.mp4,935,3860,128.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000935_frame003860_t128667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file003_episode000935_frame003860_t128667.jpg,stratified_coverage,hard_score=0.116665; brightness=0.582440; contrast=0.154782; edge_density=0.122500; sharpness=0.003804
546,short,head_left,file-003.mp4,936,4180,139.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000936_frame004180_t139333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file003_episode000936_frame004180_t139333.jpg,stratified_coverage,hard_score=0.112293; brightness=0.569576; contrast=0.160519; edge_density=0.124583; sharpness=0.003869
547,short,head_left,file-003.mp4,938,4420,147.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000938_frame004420_t147333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file003_episode000938_frame004420_t147333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118238; brightness=0.585823; contrast=0.155683; edge_density=0.121354; sharpness=0.003602
548,short,head_left,file-003.mp4,939,4660,155.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000939_frame004660_t155333.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file003_episode000939_frame004660_t155333.jpg,stratified_coverage,hard_score=0.115151; brightness=0.583040; contrast=0.150960; edge_density=0.119635; sharpness=0.003577
549,short,head_left,file-003.mp4,941,5060,168.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file003_episode000941_frame005060_t168667.jpg,task_A_dataset_frame/outputs/frames_selected/600_baseline/short_head_left_file003_episode000941_frame005060_t168667.jpg,stratified_coverage,hard_score=0.116954; brightness=0.586210; contrast=0.150210; edge_density=0.120990; sharpness=0.003416
